    337,   9.55421638,   9.18038464,   19.5800304
    338,   8.01101208,   10.5539656,   20.2952061
    339,   6.23938656,   11.6889925,   21.0288887
    340,   4.27482367,   12.5414667,   21.7394638
    341,   2.17157459,   13.0708361,   22.4199085
    342,   9.57021809,   9.16370201,   17.7255783
    343,   8.02914429,   10.5401773,   18.5064125
    344,   6.25689936,   11.6796284,   19.3066807
    345,   4.28834248,     12.53685,   20.0813904
    346,   2.17819786,   13.0697346,   20.8231373
    347,   9.57746601,   9.15612602,   15.8759871
    348,   8.03315163,   10.5371237,   16.7290096
    349,   6.25845432,   11.6787949,   17.5978127
    350,   4.28730869,   12.5372038,   18.4349174
    351,   2.17591691,   13.0701141,   19.2335434
    352,      9.55091,   9.18382359,   14.0356674
    353,   7.99224758,    10.568182,   14.9830179
    354,   6.21541452,   11.7017574,   15.9250202
    355,   4.25170279,   12.5493231,   16.8179684
    356,    2.1552012,   13.0735464,   17.6603241
    357,   9.44482899,   9.29288483,   12.2063818
    358,   7.86135578,   10.6659079,   13.2973623
    359,   6.09494972,   11.7649517,   14.3174982
    360,   4.16225815,   12.5792732,   15.2512302
    361,   2.10785747,   13.0812626,   16.1137066
    362,   9.21954918,   9.51642799,   0.74993974
    363,   9.12820816,   10.3742561,     1.496099
    364,   9.21960831,   11.0910912,  0.749220192
    365,         9.25,   10.2624912,           0.
    366,   8.97917652,   9.74355602,   2.22191143
    367,   8.77512455,   10.6823282,   2.92569542
    368,   8.98091984,   11.2899609,   2.21485448
    369,   8.51917934,   10.1482058,   3.60362101
    370,   8.21641254,   11.1261253,    4.2488904
    371,   8.52278423,   11.6461096,   3.59508729
    372,   7.86541891,   10.6629114,   4.86802673
    373,   7.47486448,   11.6435223,   5.44875193
    374,   7.86951303,   12.1014118,   4.86140585
    375,   7.03623056,    11.227375,   6.00449467
    376,    6.5655508,   12.1828003,   6.51583004
    377,   7.04010105,   12.6019421,   5.99995661
    378,   6.05927277,   11.7833662,   6.98911381
    379,   5.49874449,   12.7009754,   7.43816566
    380,   6.04752684,   13.1028414,   6.99927998
    381,   4.91533566,   12.3045511,   7.83594131
